,location,total_sqft,bath,price,bhk
4455,Sahakara Nagar,1048.0,2.0,95.41984732824427,2
4457,Hennur Road,1232.0,2.0,81.16883116883118,2
4460,Begur,1445.0,2.0,69.20415224913495,3
4464,Somasundara Palya,1185.0,2.0,84.38818565400844,2
4467,Kaval Byrasandra,1185.0,2.0,84.38818565400844,2
4469,other,2000.0,4.0,50.0,5
4471,Pai Layout,1075.0,2.0,93.02325581395348,2
4473,Banashankari,1600.0,2.0,62.5,2
4475,Haralur Road,1000.0,2.0,100.0,2
4476,7th Phase JP Nagar,1215.0,2.0,82.3045267489712,2
4478,Akshaya Nagar,1280.0,2.0,78.125,2
4479,Rachenahalli,1113.0,2.0,89.84725965858041,2
4480,Horamavu Banaswadi,1272.0,2.0,78.61635220125787,2
4484,Ambalipura,896.0,2.0,111.60714285714286,2
4486,BTM 2nd Stage,1200.0,2.0,83.33333333333333,2
4491,Sarjapur,1500.0,2.0,66.66666666666667,2
4499,Nagarbhavi,1145.0,2.0,87.33624454148472,2
4503,other,1280.0,4.0,78.125,4
4505,Chandapura,645.0,1.0,155.03875968992247,1
4506,Banashankari Stage III,1305.0,2.0,76.62835249042146,3
4507,Thigalarapalya,1207.0,2.0,82.8500414250207,2
4509,Kaggalipura,950.0,2.0,105.26315789473684,2
4512,Ardendale,1732.46,3.0,57.72139039285178,3
4514,Marathahalli,1360.0,2.0,73.52941176470588,2
4521,7th Phase JP Nagar,1050.0,2.0,95.23809523809524,2
4524,Ramagondanahalli,1253.0,2.0,79.80845969672785,2
4531,Kalena Agrahara,1270.0,2.0,78.74015748031496,2
4534,Ramamurthy Nagar,600.0,3.0,166.66666666666666,2
4541,Whitefield,624.0,1.0,160.25641025641025,1
4545,Vidyaranyapura,1200.0,4.0,83.33333333333333,4
4547,KR Puram,950.0,2.0,105.26315789473684,2
4548,Channasandra,3040.0,2.0,32.89473684210526,2
4550,Vishwapriya Layout,1235.0,2.0,80.97165991902834,2
4551,Budigere,722.0,1.0,138.50415512465375,1
4556,Marathahalli,1220.0,2.0,81.9672131147541,2
4557,Nagavarapalya,705.0,1.0,141.84397163120568,1
4561,Lingadheeranahalli,1893.0,3.0,52.826201796090864,3
4570,Kodigehalli,1200.0,2.0,83.33333333333333,2
4572,Bommasandra,1015.0,2.0,98.52216748768473,2
4573,Raja Rajeshwari Nagar,1120.0,2.0,89.28571428571429,2
4574,Hoodi,706.0,1.0,141.643059490085,1
4575,other,1350.0,4.0,74.07407407407408,4
4578,Harlur,1200.0,4.0,83.33333333333333,4
4582,Akshaya Nagar,1200.0,2.0,83.33333333333333,2
4583,Hormavu,1150.0,2.0,86.95652173913044,2
4591,Marathahalli,950.0,2.0,105.26315789473684,2
4592,other,600.0,3.0,166.66666666666666,2
4600,Rajiv Nagar,2340.0,5.0,42.73504273504273,4
4603,9th Phase JP Nagar,1005.0,2.0,99.50248756218906,2
4604,Kengeri,416.0,1.0,240.3846153846154,1
4605,1st Phase JP Nagar,1394.0,2.0,71.73601147776183,2
4613,Varthur,1012.0,2.0,98.81422924901186,2
4618,Chikkalasandra,1070.0,2.0,93.45794392523365,2
4620,Bhoganhalli,910.2,2.0,109.8659635245001,2
4621,Kogilu,1140.0,2.0,87.71929824561404,2
4624,Kanakapura,945.0,2.0,105.82010582010582,2
4626,Giri Nagar,1350.0,3.0,74.07407407407408,3
4627,Marathahalli,615.0,1.0,162.60162601626016,1
4628,Ramamurthy Nagar,1110.0,2.0,90.09009009009009,2
4629,Haralur Road,575.0,1.0,173.91304347826087,1
4636,Doddathoguru,1140.0,2.0,87.71929824561404,2
4637,Raja Rajeshwari Nagar,1608.0,2.0,62.18905472636816,2
4640,Harlur,1200.0,2.0,83.33333333333333,2
4643,other,909.0,2.0,110.01100110011001,3
4645,Kalyan nagar,1080.0,2.0,92.5925925925926,2
4647,Akshaya Nagar,1092.0,2.0,91.57509157509158,2
4649,KR Puram,1156.0,2.0,86.50519031141869,2
4650,Bellandur,924.0,2.0,108.22510822510823,2
4651,Thubarahalli,1330.0,2.0,75.18796992481202,2
4654,other,2400.0,6.0,41.666666666666664,6
4657,Kodigehalli,655.0,1.0,152.67175572519085,1
4659,Margondanahalli,1360.0,2.0,73.52941176470588,4
4661,Kadugodi,4000.0,7.0,25.0,7
4663,Gottigere,1235.0,2.0,80.97165991902834,2
4664,Anandapura,900.0,2.0,111.11111111111111,2
4665,Thanisandra,662.0,1.0,151.05740181268882,1
4668,Bisuvanahalli,845.0,2.0,118.34319526627219,2
4677,9th Phase JP Nagar,835.0,2.0,119.76047904191617,2
4679,Thigalarapalya,1418.0,2.0,70.52186177715092,2
4682,BTM 2nd Stage,1070.0,2.0,93.45794392523365,2
4685,Electronics City Phase 1,755.0,1.0,132.4503311258278,1
4688,Chandapura,645.0,1.0,155.03875968992247,1
4695,Electronic City Phase II,1070.0,2.0,93.45794392523365,2
4696,Begur Road,1225.0,2.0,81.63265306122449,2
4698,Neeladri Nagar,640.0,1.0,156.25,1
4700,Kanakapura,1190.0,2.0,84.03361344537815,2
4702,Marathahalli,1350.0,2.0,74.07407407407408,2
4703,Vittasandra,1404.0,2.0,71.22507122507122,2
4707,Dodda Nekkundi,1100.0,2.0,90.9090909090909,2
4711,Raja Rajeshwari Nagar,1210.0,2.0,82.64462809917356,2
4718,7th Phase JP Nagar,1130.0,2.0,88.49557522123894,2
4719,Budigere,1200.0,3.0,83.33333333333333,4
4723,Marathahalli,1020.0,2.0,98.03921568627452,2
4731,Marathahalli,1600.0,3.0,62.5,2
4732,Uttarahalli,1280.0,2.0,78.125,2
4734,Koramangala,1320.0,2.0,75.75757575757575,2
4735,Hoodi,1257.0,2.0,79.55449482895784,2
4736,Raja Rajeshwari Nagar,1240.0,2.0,80.64516129032258,2
4737,other,1200.0,4.0,83.33333333333333,4
4738,Bannerghatta Road,1850.0,6.0,54.054054054054056,6
4739,Hulimavu,1255.0,2.0,79.6812749003984,2
4740,Ananth Nagar,870.0,2.0,114.94252873563218,2
4746,R.T. Nagar,1235.0,2.0,80.97165991902834,2
4748,CV Raman Nagar,1025.0,2.0,97.5609756097561,2
4752,Hennur Road,1081.0,2.0,92.50693802035153,2
4758,Sarjapur  Road,715.0,1.0,139.86013986013987,1
4760,Kaggadasapura,1035.0,2.0,96.61835748792271,2
4762,Kathriguppe,1300.0,3.0,76.92307692307692,3
4766,Nagavarapalya,705.0,1.0,141.84397163120568,1
4771,Koramangala,1320.0,2.0,75.75757575757575,2
4773,Varthur,1140.0,2.0,87.71929824561404,2
4774,Kadugodi,1100.0,2.0,90.9090909090909,2
4778,Rajaji Nagar,1263.0,2.0,79.1765637371338,2
4780,Karuna Nagar,1163.0,3.0,85.98452278589853,3
4784,Kudlu,1143.0,2.0,87.48906386701663,2
4791,Gottigere,1000.0,2.0,100.0,2
4792,Kengeri Satellite Town,818.0,2.0,122.24938875305624,2
4793,Bommenahalli,1680.0,3.0,59.523809523809526,4
4794,Kalyan nagar,2422.0,3.0,41.28819157720892,4
4795,Indira Nagar,1145.0,2.0,87.33624454148472,2
4805,Bannerghatta Road,950.0,2.0,105.26315789473684,2
4806,Banashankari,1041.0,2.0,96.06147934678194,2
4807,Thubarahalli,1085.0,2.0,92.16589861751152,2
4808,Anjanapura,1070.0,2.0,93.45794392523365,2
4809,Raja Rajeshwari Nagar,1165.0,2.0,85.83690987124463,2
4810,Bommasandra,1000.0,2.0,100.0,2
4811,Horamavu Agara,1169.0,2.0,85.5431993156544,2
4815,Kaval Byrasandra,997.0,2.0,100.30090270812437,2
4816,Gunjur,1457.0,2.0,68.63417982155113,2
4817,ISRO Layout,1000.0,2.0,100.0,2
4818,KR Puram,1000.0,2.0,100.0,2
4821,Lakshminarayana Pura,1165.0,2.0,85.83690987124463,2
4827,Doddathoguru,750.0,1.0,133.33333333333334,1
4831,Ambalipura,1230.0,2.0,81.30081300813008,2
4832,Marathahalli,780.0,1.0,128.2051282051282,1
4833,Bannerghatta Road,1220.0,2.0,81.9672131147541,2
4838,Bannerghatta Road,1130.0,2.0,88.49557522123894,2
4841,Panathur,1199.0,2.0,83.40283569641367,2
4845,Uttarahalli,661.0,1.0,151.285930408472,1
4848,Kengeri Satellite Town,1030.0,2.0,97.0873786407767,2
4851,Ramamurthy Nagar,1200.0,2.0,83.33333333333333,2
4853,Nagarbhavi,300.0,1.0,333.3333333333333,1
4854,Green Glen Layout,1751.0,2.0,57.110222729868646,3
4855,R.T. Nagar,800.0,1.0,125.0,2
4856,Panathur,1255.0,2.0,79.6812749003984,2
4859,Hennur Road,1480.0,2.0,67.56756756756756,2
4860,Marathahalli,1358.0,2.0,73.63770250368188,2
4861,Electronics City Phase 1,580.0,1.0,172.41379310344828,1
4862,Choodasandra,1197.0,2.0,83.5421888053467,2
4863,HRBR Layout,1200.0,2.0,83.33333333333333,4
4864,Lingadheeranahalli,1705.0,3.0,58.651026392961874,3
4866,Hoodi,1132.0,2.0,88.33922261484099,2
4870,Pattandur Agrahara,1302.0,2.0,76.80491551459293,2
4871,Sultan Palaya,1800.0,8.0,55.55555555555556,6
4876,Electronic City,435.0,1.0,229.88505747126436,1
4878,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
4879,Kasavanhalli,1090.0,2.0,91.74311926605505,2
4882,Mysore Road,883.0,2.0,113.25028312570781,2
4883,8th Phase JP Nagar,1062.0,2.0,94.16195856873823,2
4886,Hoodi,1108.0,2.0,90.25270758122744,2
4887,Harlur,1197.0,2.0,83.5421888053467,2
4899,Green Glen Layout,1750.0,3.0,57.142857142857146,3
4902,Vittasandra,1246.0,2.0,80.25682182985554,2
4904,Old Airport Road,2658.0,5.0,37.62227238525207,4
4906,other,1200.0,4.0,83.33333333333333,4
4909,Begur Road,1160.0,2.0,86.20689655172414,2
4913,Raja Rajeshwari Nagar,1120.0,2.0,89.28571428571429,2
4914,Kaggalipura,950.0,2.0,105.26315789473684,2
4915,Basavangudi,1560.0,2.0,64.1025641025641,2
4921,Dodda Nekkundi,1155.0,2.0,86.58008658008659,2
4924,Raja Rajeshwari Nagar,1140.0,2.0,87.71929824561404,2
4926,Bellandur,1051.0,2.0,95.14747859181732,2
4927,Uttarahalli,1134.0,2.0,88.18342151675485,2
4928,Kodihalli,2500.0,4.0,40.0,3
4939,Ambalipura,1351.0,2.0,74.01924500370096,2
4941,R.T. Nagar,2400.0,6.0,41.666666666666664,5
4942,Haralur Road,1464.0,2.0,68.30601092896175,2
4943,Attibele,418.0,1.0,239.23444976076556,1
4949,Marathahalli,1290.0,2.0,77.51937984496124,2
4954,Hoodi,1430.0,2.0,69.93006993006993,2
4955,Old Madras Road,935.0,2.0,106.95187165775401,2
4961,Shivaji Nagar,1554.0,3.0,64.35006435006434,2
4967,Bommenahalli,1632.0,3.0,61.27450980392157,4
4968,Ramamurthy Nagar,1000.0,2.0,100.0,3
4974,Sector 7 HSR Layout,1342.0,2.0,74.51564828614009,2
4975,HBR Layout,1004.0,2.0,99.60159362549801,2
4976,Ramagondanahalli,1295.0,2.0,77.22007722007721,2
4978,Kothanur,1070.0,2.0,93.45794392523365,2
4979,Hosa Road,1016.0,2.0,98.4251968503937,2
4981,Yelahanka,654.0,1.0,152.9051987767584,1
4983,Yelachenahalli,1080.0,2.0,92.5925925925926,2
4984,Vijayanagar,1046.0,2.0,95.60229445506693,2
4985,Domlur,1950.0,3.0,51.282051282051285,3
4988,Ramagondanahalli,1151.0,2.0,86.88097306689835,2
4990,Kammasandra,992.0,2.0,100.80645161290323,2
4991,1st Block Jayanagar,1000.0,3.0,100.0,2
4992,Banashankari Stage II,2400.0,3.0,41.666666666666664,5
4994,Harlur,1174.0,2.0,85.17887563884156,2
4996,Sultan Palaya,1100.0,2.0,90.9090909090909,2
4997,Raja Rajeshwari Nagar,1095.0,2.0,91.32420091324201,2
4999,Choodasandra,900.0,4.0,111.11111111111111,3
5000,other,1082.0,2.0,92.42144177449168,3
5002,Kadugodi,1314.0,2.0,76.10350076103501,2
5004,Kaggadasapura,1010.0,2.0,99.00990099009901,2
5005,Shivaji Nagar,2200.0,2.0,45.45454545454545,2
5007,9th Phase JP Nagar,1050.0,2.0,95.23809523809524,2
5008,7th Phase JP Nagar,1200.0,2.0,83.33333333333333,2
5010,5th Phase JP Nagar,2500.0,5.0,40.0,5
5012,NRI Layout,1060.0,2.0,94.33962264150944,2
5013,Bommasandra,955.0,2.0,104.71204188481676,2
5014,Thigalarapalya,1418.0,2.0,70.52186177715092,2
5022,Indira Nagar,1470.0,2.0,68.02721088435374,2
5025,Badavala Nagar,1494.0,2.0,66.93440428380187,3
5028,Vijayanagar,606.0,1.0,165.01650165016503,1
5029,Gollarapalya Hosahalli,861.0,2.0,116.14401858304298,2
5030,Devarachikkanahalli,1170.0,2.0,85.47008547008546,2
5032,Marathahalli,1205.0,2.0,82.98755186721992,2
5034,Rajaji Nagar,660.0,1.0,151.5151515151515,1
5035,Dommasandra,1153.0,2.0,86.73026886383347,2
5036,OMBR Layout,2400.0,5.0,41.666666666666664,5
5038,Vijayanagar,1200.0,2.0,83.33333333333333,2
5040,Budigere,1139.0,2.0,87.7963125548727,2
5041,Green Glen Layout,1530.0,3.0,65.359477124183,3
5044,Whitefield,650.0,1.0,153.84615384615384,1
5047,Varthur,1090.0,2.0,91.74311926605505,2
5052,Ambedkar Nagar,1856.0,3.0,53.87931034482759,3
5054,Hennur Road,1036.0,2.0,96.52509652509653,2
5056,Mico Layout,1125.0,2.0,88.88888888888889,2
5064,7th Phase JP Nagar,1050.0,2.0,95.23809523809524,2
5066,Rayasandra,1199.0,2.0,83.40283569641367,3
5073,BTM 2nd Stage,1280.0,2.0,78.125,2
5079,Whitefield,905.0,1.0,110.49723756906077,1
5082,Giri Nagar,2400.0,4.0,41.666666666666664,4
5083,Sahakara Nagar,1160.0,2.0,86.20689655172414,2
5085,5th Block Hbr Layout,1200.0,4.0,83.33333333333333,4
5090,Gottigere,1075.0,2.0,93.02325581395348,2
5091,Hosa Road,972.0,2.0,102.88065843621399,2
5096,Binny Pete,1282.0,3.0,78.003120124805,3
5100,Rayasandra,1577.0,3.0,63.41154090044388,3
5103,Uttarahalli,1090.0,2.0,91.74311926605505,2
5107,Battarahalli,1071.0,2.0,93.37068160597572,2
5113,Hormavu,1123.0,2.0,89.04719501335708,2
5116,Lakshminarayana Pura,1145.0,2.0,87.33624454148472,2
5118,Subramanyapura,950.0,2.0,105.26315789473684,2
5123,Kalyan nagar,1280.0,2.0,78.125,2
5127,Vidyaranyapura,1100.0,2.0,90.9090909090909,2
5130,Shampura,700.0,1.0,142.85714285714286,2
5131,Uttarahalli,1050.0,2.0,95.23809523809524,2
5132,Uttarahalli,1235.0,2.0,80.97165991902834,2
5136,Yeshwanthpur,1200.0,4.0,83.33333333333333,4
5137,Banashankari,2400.0,1.0,41.666666666666664,1
5139,Devarachikkanahalli,615.0,1.0,162.60162601626016,1
5140,Mysore Road,1070.0,2.0,93.45794392523365,2
5141,Rajaji Nagar,1538.0,5.0,65.01950585175553,5
5146,Uttarahalli,1123.0,2.0,89.04719501335708,2
5147,Konanakunte,1200.0,2.0,83.33333333333333,4
5150,Seegehalli,1096.0,2.0,91.24087591240875,2
5152,R.T. Nagar,1140.0,3.0,87.71929824561404,3
5154,Electronic City,550.0,1.0,181.8181818181818,1
5155,Mahadevpura,1058.0,2.0,94.5179584120983,2
5157,Prithvi Layout,946.0,3.0,105.70824524312897,3
5163,Kathriguppe,1350.0,2.0,74.07407407407408,3
5164,Nagarbhavi,1250.0,3.0,80.0,4
5168,Uttarahalli,938.0,2.0,106.60980810234541,2
5169,other,450.0,1.0,222.22222222222223,1
5170,BTM 2nd Stage,1100.0,2.0,90.9090909090909,2
5174,Whitefield,810.0,1.0,123.45679012345678,1
5175,Bellandur,1060.0,2.0,94.33962264150944,2
5176,Anandapura,1749.0,4.0,57.17552887364208,4
5181,Gunjur,6613.0,7.0,15.121729925903523,5
5183,Kengeri,502.0,1.0,199.20318725099602,1
5184,Bommenahalli,3339.0,3.0,29.949086552860138,3
5185,Begur,1475.0,2.0,67.79661016949153,3
5189,Haralur Road,1300.0,2.0,76.92307692307692,2
5192,Vittasandra,1246.0,2.0,80.25682182985554,2
5195,Varthur Road,1300.0,3.0,76.92307692307692,4
5198,Channasandra,1104.0,2.0,90.57971014492753,2
5199,Sultan Palaya,900.0,2.0,111.11111111111111,2
5201,Kanakpura Road,670.0,1.0,149.2537313432836,1
5202,Jakkur,1483.0,2.0,67.43088334457181,2
5205,Hennur,1255.0,2.0,79.6812749003984,2
5209,Devarachikkanahalli,1230.0,2.0,81.30081300813008,2
5219,Shampura,1400.0,3.0,71.42857142857143,3
5220,Anjanapura,600.0,2.0,166.66666666666666,1
5221,Nagarbhavi,710.0,2.0,140.8450704225352,1
5227,Malleshwaram,2425.0,7.0,41.23711340206186,7
5228,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
5230,Anjanapura,950.0,2.0,105.26315789473684,2
5231,other,1376.0,4.0,72.67441860465117,4
5232,Hosa Road,1161.0,2.0,86.13264427217915,2
5233,Raja Rajeshwari Nagar,1303.0,2.0,76.74597083653109,2
5234,Thigalarapalya,1418.0,2.0,70.52186177715092,2
5235,Kengeri Satellite Town,1200.0,2.0,83.33333333333333,2
5237,Bannerghatta Road,1015.0,2.0,98.52216748768473,2
5239,Singasandra,1010.0,2.0,99.00990099009901,2
5241,7th Phase JP Nagar,1275.0,2.0,78.43137254901961,2
5243,Old Airport Road,946.0,2.0,105.70824524312897,2
5246,Hebbal,1088.0,2.0,91.91176470588235,2
5248,Kadugodi,1030.0,2.0,97.0873786407767,2
5249,9th Phase JP Nagar,660.0,2.0,151.5151515151515,2
5252,Panathur,1205.0,2.0,82.98755186721992,2
5259,HRBR Layout,1265.0,2.0,79.05138339920948,2
5266,Hosakerehalli,1085.0,2.0,92.16589861751152,2
5270,Kengeri Satellite Town,795.0,2.0,125.78616352201257,2
5272,Bommasandra Industrial Area,1020.0,2.0,98.03921568627452,2
5276,Kaikondrahalli,849.0,2.0,117.78563015312132,2
5283,Jalahalli,1045.0,2.0,95.69377990430623,2
5286,Bellandur,1100.0,2.0,90.9090909090909,2
5287,Kudlu Gate,1113.0,2.0,89.84725965858041,2
5288,Old Airport Road,2774.0,4.0,36.04902667627974,4
5289,Varthur,1210.0,2.0,82.64462809917356,2
5290,Kogilu,700.0,1.0,142.85714285714286,1
5292,Hoodi,1132.0,2.0,88.33922261484099,2
5293,Hennur Road,1359.0,2.0,73.58351729212656,2
5295,Kothanur,1145.0,2.0,87.33624454148472,2
5296,5th Phase JP Nagar,600.0,1.0,166.66666666666666,1
5297,Laggere,1200.0,1.0,83.33333333333333,1
5299,HSR Layout,1009.0,2.0,99.10802775024777,2
5305,Bommasandra Industrial Area,1165.0,2.0,85.83690987124463,2
5307,Kammanahalli,700.0,1.0,142.85714285714286,1
5308,Kaval Byrasandra,1060.0,2.0,94.33962264150944,2
5309,Marathahalli,1200.0,2.0,83.33333333333333,2
5312,Sanjay nagar,1575.0,2.0,63.492063492063494,2
5313,Rajaji Nagar,1440.0,2.0,69.44444444444444,2
5316,Cooke Town,1500.0,3.0,66.66666666666667,3
5317,BTM Layout,1450.0,2.0,68.96551724137932,3
5318,Hosur Road,1179.0,2.0,84.81764206955047,2
5323,Hebbal,1349.0,2.0,74.12898443291327,2
5325,Malleshwaram,480.0,1.0,208.33333333333334,1
5328,Malleshwaram,1290.0,2.0,77.51937984496124,2
5334,Ramagondanahalli,1235.0,2.0,80.97165991902834,2
5337,Jalahalli,1200.0,4.0,83.33333333333333,4
5338,other,600.0,1.0,166.66666666666666,1
5345,Bommanahalli,957.0,2.0,104.4932079414838,2
5347,Bellandur,1550.0,2.0,64.51612903225806,2
5350,Bannerghatta Road,1115.0,2.0,89.68609865470852,2
5354,Hosa Road,760.0,1.0,131.57894736842104,1
5356,Bommanahalli,910.0,2.0,109.89010989010988,2
5358,Hennur Road,1341.0,2.0,74.57121551081282,2
5361,HAL 2nd Stage,2100.0,3.0,47.61904761904762,3
5365,Banashankari Stage II,1500.0,2.0,66.66666666666667,4
5368,Bellandur,924.0,2.0,108.22510822510823,2
5369,8th Phase JP Nagar,500.0,1.0,200.0,1
5372,Hennur Road,1040.0,2.0,96.15384615384616,2
5375,Hosur Road,950.0,2.0,105.26315789473684,2
5377,HSR Layout,1300.0,2.0,76.92307692307692,2
5378,5th Phase JP Nagar,1390.0,2.0,71.94244604316546,2
5381,Jalahalli,1020.0,2.0,98.03921568627452,2
5384,Yeshwanthpur,670.0,1.0,149.2537313432836,1
5386,Bannerghatta Road,1136.0,2.0,88.02816901408451,2
5388,KR Puram,1001.0,2.0,99.9000999000999,2
5390,Garudachar Palya,1060.0,2.0,94.33962264150944,2
5391,Sarjapur,1240.0,2.0,80.64516129032258,2
5394,Varthur,1070.0,2.0,93.45794392523365,2
5395,Electronic City Phase II,1253.0,2.0,79.80845969672785,2
5398,KR Puram,750.0,2.0,133.33333333333334,2
5400,Marathahalli,1095.0,2.0,91.32420091324201,2
5402,Rachenahalli,1050.0,2.0,95.23809523809524,2
5406,Uttarahalli,1100.0,1.0,90.9090909090909,2
5408,Begur Road,1200.0,2.0,83.33333333333333,2
5410,Attibele,400.0,1.0,250.0,1
5413,Uttarahalli,1125.0,2.0,88.88888888888889,2
5416,Vittasandra,1246.0,2.0,80.25682182985554,2
5418,Marathahalli,1060.0,2.0,94.33962264150944,2
5419,Bharathi Nagar,1384.0,2.0,72.25433526011561,2
5420,other,620.0,2.0,161.29032258064515,2
5421,Bommasandra,1005.0,2.0,99.50248756218906,2
5422,Sarakki Nagar,1200.0,3.0,83.33333333333333,3
5426,Kaggadasapura,1180.0,1.0,84.7457627118644,2
5429,Margondanahalli,600.0,2.0,166.66666666666666,2
5435,Kammasandra,1030.0,1.0,97.0873786407767,2
5439,Hebbal,1344.0,2.0,74.4047619047619,2
5443,Panathur,1210.0,2.0,82.64462809917356,2
5446,JP Nagar,1245.0,2.0,80.32128514056225,2
5447,Nagarbhavi,1212.0,2.0,82.50825082508251,2
5451,Vittasandra,1246.0,2.0,80.25682182985554,2
5452,Gunjur,1080.0,2.0,92.5925925925926,2
5455,Yelenahalli,1260.0,2.0,79.36507936507937,2
5456,Kengeri Satellite Town,1200.0,3.0,83.33333333333333,4
5457,Thigalarapalya,1418.0,2.0,70.52186177715092,2
5459,Kasavanhalli,950.0,2.0,105.26315789473684,2
5460,Nagarbhavi,1020.0,2.0,98.03921568627452,2
5462,other,1440.0,4.0,69.44444444444444,4
5466,Raja Rajeshwari Nagar,1185.0,2.0,84.38818565400844,2
5470,Whitefield,825.0,1.0,121.21212121212122,1
5474,Gottigere,1010.0,2.0,99.00990099009901,2
5476,other,1500.0,4.0,66.66666666666667,4
5477,Rayasandra,540.0,1.0,185.1851851851852,1
5479,Hosur Road,1194.0,2.0,83.75209380234506,2
5487,Tumkur Road,1250.0,2.0,80.0,2
5488,Ramamurthy Nagar,600.0,1.0,166.66666666666666,1
5489,Raja Rajeshwari Nagar,1140.0,2.0,87.71929824561404,2
5492,Bellandur,982.0,2.0,101.83299389002036,2
5493,9th Phase JP Nagar,600.0,1.0,166.66666666666666,1
5495,Akshaya Nagar,1314.0,2.0,76.10350076103501,2
5497,1st Phase JP Nagar,1077.0,2.0,92.85051067780873,2
5499,other,2000.0,4.0,50.0,5
5503,Abbigere,1020.0,2.0,98.03921568627452,2
5506,GM Palaya,1225.0,2.0,81.63265306122449,2
5508,Hennur,1041.0,2.0,96.06147934678194,2
5509,Bommanahalli,1050.0,2.0,95.23809523809524,2
5512,Dodda Nekkundi,1128.0,2.0,88.65248226950355,2
5514,Old Madras Road,1065.0,2.0,93.89671361502347,2
5515,OMBR Layout,1085.0,2.0,92.16589861751152,2
5516,Vishveshwarya Layout,750.0,1.0,133.33333333333334,1
5517,Bellandur,981.0,2.0,101.9367991845056,2
5518,Bhoganhalli,1548.3,4.0,64.58696635019054,4
5522,Begur Road,1200.0,2.0,83.33333333333333,2
5526,Jigani,918.0,2.0,108.93246187363835,2
5535,Panathur,1198.0,2.0,83.47245409015025,2
5540,Pattandur Agrahara,797.0,2.0,125.47051442910916,2
5544,Kanakpura Road,525.0,1.0,190.47619047619048,1
5550,Ramamurthy Nagar,1006.0,2.0,99.40357852882704,2
5551,Vishveshwarya Layout,2000.0,4.0,50.0,4
5554,ISRO Layout,1310.0,2.0,76.33587786259542,3
5555,Banashankari,1390.0,2.0,71.94244604316546,2
5556,Kathriguppe,1390.0,2.0,71.94244604316546,3
5560,Old Madras Road,1160.0,2.0,86.20689655172414,2
5561,Electronic City Phase II,1160.0,2.0,86.20689655172414,2
5563,Mahadevpura,1475.0,2.0,67.79661016949153,2
5565,7th Phase JP Nagar,850.0,2.0,117.6470588235294,2
5566,Balagere,675.0,1.0,148.14814814814815,1
5569,other,600.0,4.0,166.66666666666666,2
5571,Banashankari,1460.0,2.0,68.4931506849315,2
5573,Indira Nagar,850.0,1.0,117.6470588235294,1
5576,Kundalahalli,1047.0,2.0,95.51098376313276,2
5577,8th Phase JP Nagar,1100.0,2.0,90.9090909090909,2
5578,Indira Nagar,3250.0,8.0,30.76923076923077,8
5579,Nagarbhavi,1120.0,2.0,89.28571428571429,2
5580,Raja Rajeshwari Nagar,1095.0,2.0,91.32420091324201,2
5583,Hosa Road,1100.0,2.0,90.9090909090909,3
5586,Marathahalli,1050.0,2.0,95.23809523809524,2
5589,Electronic City,630.0,1.0,158.73015873015873,1
5594,Sector 7 HSR Layout,1760.0,3.0,56.81818181818182,3
5595,Rajaji Nagar,1440.0,2.0,69.44444444444444,2
5596,Banashankari Stage III,1200.0,2.0,83.33333333333333,2
5598,Kaggadasapura,1140.0,2.0,87.71929824561404,2
5600,Gottigere,1410.0,2.0,70.92198581560284,2
5603,Begur Road,1160.0,2.0,86.20689655172414,2
5604,EPIP Zone,1343.0,2.0,74.46016381236039,2
5605,LB Shastri Nagar,1184.0,2.0,84.45945945945945,2
5608,Banashankari Stage III,1305.0,2.0,76.62835249042146,3
5613,Electronic City Phase II,975.0,2.0,102.56410256410257,3
5614,HSR Layout,1140.0,2.0,87.71929824561404,2
5615,JP Nagar,1152.0,2.0,86.80555555555556,2
5616,Old Airport Road,3200.0,4.0,31.25,4
5617,other,1033.0,2.0,96.8054211035818,3
5619,Marathahalli,1102.0,2.0,90.74410163339383,2
5623,KR Puram,2000.0,6.0,50.0,6
5626,Kothanur,1455.0,2.0,68.72852233676976,2
5627,Hebbal,1138.0,2.0,87.87346221441125,2
5634,Panathur,1199.0,2.0,83.40283569641367,2
5639,Kasturi Nagar,1200.0,4.0,83.33333333333333,4
5640,Kundalahalli,1047.0,2.0,95.51098376313276,2
5642,Ramamurthy Nagar,1200.0,2.0,83.33333333333333,2
5646,Sultan Palaya,870.0,2.0,114.94252873563218,2
5647,Marathahalli,1026.0,2.0,97.46588693957115,2
